# Shadow tomography log started 2020-01-30 12:18:30
# Dimension = 32
# True state = (-0.04253849  0.06026821 -0.11189757  0.12480997  0.11420122  0.08507518  0.03483992 -0.06958561 -0.02387117  0.31656915 -0.01901664  0.24493499  0.14841320 -0.01453716 -0.04509974 -0.11346489 -0.11893803  0.06505946  0.08099915 -0.11042199 -0.00411617 -0.36350052 -0.28820120 -0.10332123  0.22114837  0.12355172 -0.04220527 -0.01048672 -0.00556871 -0.08898689 -0.04336205 -0.19881504 -0.05524026 -0.12070405  0.07842430 -0.00858368 -0.08455496  0.12185433 -0.19725007  0.05794396 -0.04262981  0.11087326  0.02171164 -0.06994538  0.14488513 -0.07044524  0.01835244 -0.06047994 -0.13057125  0.02144598  0.15899372  0.07499059  0.08441177 -0.09387125  0.15260157  0.01654506  0.15789416  0.06631318  0.03489070  0.10071068  0.01880188 -0.03118708 -0.14003723 -0.27628668)
# N        C              re0         im0         re1         im1         re2         im2         re3         im3         re4         im4         re5         im5         re6         im6         re7         im7         re8         im8         re9         im9        re10        im10        re11        im11        re12        im12        re13        im13        re14        im14        re15        im15        re16        im16        re17        im17        re18        im18        re19        im19        re20        im20        re21        im21        re22        im22        re23        im23        re24        im24        re25        im25        re26        im26        re27        im27        re28        im28        re29        im29        re30        im30        re31        im31
  4208859  3615   -0.20854060  0.13287882 -0.01085110  0.06591058 -0.23866531  0.14792150  0.25846258 -0.03866098 -0.06866661 -0.02091900  0.19283279  0.00792939  0.10084694  0.01295046 -0.05974336 -0.03442476 -0.04499301  0.01330305 -0.10590703 -0.19677816 -0.05390739 -0.09606219 -0.01243523  0.14015760  0.02590536  0.01809032 -0.00239006  0.09257723 -0.02357334  0.19457925 -0.10705082  0.22031402  0.02456989  0.12198266  0.00801345 -0.01378291 -0.01028171  0.12933490 -0.08480828 -0.10409896  0.06071574  0.22475513 -0.22990828  0.18159344 -0.07859374 -0.26490772 -0.01209927  0.14070427 -0.09800736  0.03081436 -0.02468343 -0.04276636  0.14844710 -0.01136807 -0.02938675 -0.27180803 -0.08387521 -0.08837851 -0.20300868  0.22037469 -0.02263149  0.15141954  0.10622507  0.03895082
  4209598  739    -0.02364795  0.14541558  0.11107427 -0.10266037 -0.13340670 -0.27947192 -0.08504284 -0.09472601  0.17533873 -0.19536101 -0.01363324 -0.19797272  0.18816530 -0.17285892  0.04453172  0.07968178 -0.12674667  0.06030443 -0.27109785 -0.13096455 -0.02983892  0.06262503 -0.21253000 -0.09610284  0.05979333  0.11496792  0.00717568  0.09830596 -0.06297817 -0.03048732 -0.11716817  0.20012345 -0.09206237 -0.36266699 -0.03262860 -0.21107575  0.07898295 -0.15258172  0.05706872 -0.07657515 -0.02439435 -0.09003606  0.09028945  0.04530027  0.03328723 -0.10303985 -0.02569888  0.07114989  0.12152255 -0.15868551 -0.06729238 -0.00842565 -0.03321532  0.10478002 -0.03681015 -0.06591879 -0.01994395  0.05762478 -0.00962812 -0.12550077  0.20518612  0.03913720 -0.10953474  0.09230724
  4209976  378     0.14612141 -0.19429982  0.12321641  0.21040752 -0.04964052  0.27582249 -0.07967200 -0.06441062  0.15768211  0.09146206  0.00491947  0.07072505  0.07603769  0.10340286  0.07821613 -0.07053967 -0.39807370 -0.09862429 -0.20196630  0.16292304 -0.03248879  0.10199074 -0.00230125  0.05127526  0.05780948 -0.18196928 -0.14024989 -0.16379787 -0.22499042 -0.00510975  0.00126576  0.02903788 -0.11467736  0.14312353 -0.09008905  0.02091623  0.04429314  0.18149357  0.02800187  0.08437345  0.16389221 -0.06004866 -0.00096148  0.07334769 -0.23086132  0.01527980 -0.04085277 -0.04649369 -0.02100380  0.01970836  0.10386357  0.00279089  0.03615691  0.03494985  0.06009558  0.02979710  0.04138674 -0.09946246 -0.03394354  0.07865657  0.21525077  0.27722559  0.05184613 -0.02906284
  4211097  1121    0.04221880 -0.14281524  0.08843582  0.01627442  0.03453529 -0.00091578 -0.08685120  0.17603322 -0.20050842 -0.02903165  0.28069272  0.07768261  0.33640663  0.02882318 -0.12350621  0.12698342  0.12661506  0.04850971 -0.14920495 -0.00186634  0.05429626 -0.17767616 -0.02278413  0.07440637 -0.10794437 -0.13167720  0.04487952 -0.02339551 -0.07639749 -0.32398033 -0.15112775  0.19518578  0.09183220  0.01192389  0.08007764  0.27366583 -0.09679503 -0.06864334 -0.20049712 -0.09533030 -0.19347708 -0.00144965 -0.03458365 -0.10204207 -0.08200382  0.00150995 -0.14806541  0.05316513  0.03168008  0.09177279 -0.07325965 -0.03245451 -0.09062087  0.18825534  0.12393815  0.12406394  0.08067904 -0.02015041  0.11961964  0.04481245 -0.06622309  0.12693075 -0.02351663 -0.07712626
  4211211  114    -0.01847430 -0.10285741  0.03809043 -0.21631488 -0.04054601 -0.00843870 -0.05224667 -0.13395176  0.01882641 -0.18406979  0.08134064 -0.08264721 -0.12706521  0.00884280 -0.11731413 -0.16016811 -0.02601765 -0.00533028  0.00769460  0.08274595 -0.14685136 -0.05133183  0.30328131  0.10283922  0.04230786  0.21944935  0.14402222  0.00047184  0.16686834 -0.08579458 -0.23964558 -0.26804891 -0.08028103  0.04157512  0.07301171  0.02943495 -0.07282490  0.19738807 -0.02154316 -0.08343060  0.04186080  0.16495569 -0.14555494 -0.13592438 -0.09800729 -0.00375672 -0.01862563 -0.07776123 -0.08791851  0.11620107 -0.22297146  0.19353345 -0.09931607 -0.06077182  0.08639533 -0.15741480  0.06333549 -0.19150810  0.09449941  0.14053068  0.19106785  0.09160412 -0.16030210 -0.02678662
  4214471  3260    0.22246847 -0.00293472 -0.06869540 -0.17703225 -0.08174995  0.05776237 -0.19897020 -0.24127626  0.04148757  0.05865699  0.10384078 -0.02976989  0.03458295 -0.09742613 -0.09895875 -0.16506336  0.20874540 -0.07347630  0.08771554  0.14800185 -0.10923179 -0.21091575 -0.05124579 -0.06077425 -0.12209478 -0.04208469 -0.11600631 -0.14024399 -0.08464310 -0.04612380  0.05034096  0.03565107  0.04334370  0.15499615  0.00262460 -0.10502929  0.03560100  0.07515281  0.01253254 -0.00338481 -0.17737166  0.01632583 -0.15971679  0.32330770  0.12094360 -0.03324226 -0.10686002 -0.11649300 -0.16722534  0.13587885  0.04468916 -0.18751250 -0.03065641 -0.15969364 -0.25646685 -0.03710997  0.09572424  0.16174426  0.03138529 -0.12257217  0.05085153 -0.01464042  0.02312314 -0.24390650
  4218007  3536    0.16883931 -0.25933442  0.01123404  0.12050468  0.00266978 -0.11161117 -0.23957745  0.01520706 -0.21021399  0.02970938 -0.01271204  0.16066157  0.16484064 -0.12311166  0.01177053 -0.08536951  0.02257508  0.03154219  0.07972310 -0.16502713 -0.25910500  0.06794540  0.09811081 -0.03569128 -0.05490338  0.01742440 -0.16268714  0.12345415  0.13469999  0.15248490 -0.03820706  0.07710421 -0.08227382 -0.24421181 -0.02899632  0.06101431  0.12470051  0.08558561  0.02113464  0.18737643 -0.01447703  0.05836883 -0.17627357 -0.03231634  0.10896498 -0.03625059  0.13250053 -0.07568598 -0.33596062  0.02718995  0.05553213  0.09786743  0.07893488  0.12160276  0.19117599  0.00244680  0.01796556  0.12560484 -0.12179819  0.05140931  0.04358396 -0.08707511  0.16888566  0.17346871
  4218111  104     0.13773136 -0.07240521 -0.09205668 -0.26879992 -0.09119165 -0.11077660  0.00757986  0.05308920 -0.11551704 -0.02299928 -0.14855541  0.05590694  0.02277264 -0.14358247 -0.14714332  0.01341053 -0.00831134  0.03081507 -0.17489092  0.02904261  0.06124828 -0.04383673 -0.19788439  0.12850333  0.15062492 -0.03091707 -0.09957239 -0.12470050 -0.12257537  0.03847564 -0.01416823 -0.08099345 -0.14614582  0.05704982 -0.26289502  0.18558828  0.08489679  0.00160229  0.12551777  0.01087505 -0.10731715 -0.03445252  0.26504387 -0.12927976 -0.07728372 -0.02548235 -0.02958048  0.12932111 -0.09816745  0.09527498 -0.13499640  0.21459228  0.35246716  0.06375108 -0.08914114 -0.25675916 -0.08414499  0.09285802  0.03405569 -0.16193689 -0.03165129 -0.03077027 -0.13430698  0.00510740
  4218432  321     0.06144709 -0.07937954  0.10191549 -0.17728320 -0.04606908 -0.01189295 -0.05605402 -0.02233454 -0.12000357  0.07162047 -0.14214901 -0.00653250 -0.13794222 -0.00934858  0.07849309 -0.07462289 -0.21490354 -0.12410619 -0.02920057  0.12147269  0.07882770 -0.02551820  0.00978265 -0.12097696  0.03269136  0.03158482  0.19560549  0.10194032  0.03280582  0.14556562 -0.06251635  0.11858244  0.05694993 -0.15446904  0.15929121  0.14998886 -0.00126878  0.17650672 -0.34164610 -0.11335048 -0.06190098 -0.32548353  0.03730375  0.00476506  0.18603470 -0.28832317 -0.09714599  0.16819750  0.08706120  0.16261630 -0.05016312 -0.22533300  0.08065318 -0.04399992 -0.09072785 -0.04941426 -0.07373609  0.06824857 -0.13457148  0.13266684  0.05870212  0.05295088 -0.00160153  0.14488760
  4225427  6995    0.01934988  0.29837549  0.10175769 -0.02688041  0.02327683  0.23340828 -0.00977972 -0.09254932 -0.10382880  0.17280596 -0.02479515  0.20560886 -0.03858628  0.00841410  0.00661619  0.25488406  0.08401856 -0.02785484 -0.04756922  0.04516700 -0.08771160 -0.02773902  0.06035450  0.21203494  0.11449077  0.09866866 -0.24964715  0.08276284 -0.07742766  0.05921294 -0.13018285  0.01444677  0.06363184  0.06664160  0.15074186  0.10168142  0.18668584 -0.02413560  0.08007800 -0.00642366  0.10167372  0.15772787  0.04897385  0.10289247  0.00002482 -0.12460737 -0.14526350 -0.05098618 -0.00337764 -0.16355242 -0.26887076 -0.15721539 -0.02963160  0.11011204 -0.03583912 -0.20765723 -0.03884313  0.03100206  0.08587109  0.30853269 -0.04059333 -0.12251002  0.13828490  0.07069508
  4226080  653    -0.11934535  0.22896191 -0.11463225 -0.20094679 -0.14468909  0.00489391 -0.04091826 -0.07153289  0.11631344  0.14415766  0.16737797  0.13620344  0.15268820 -0.06224732  0.10506465  0.03652345 -0.03238450  0.07147200 -0.01911490  0.22728926  0.00871688  0.13155330  0.04733828 -0.02124536  0.20780439 -0.00653156 -0.05149546  0.12357354  0.00085825  0.02268627 -0.37123744  0.11271086 -0.02903882 -0.18454695 -0.17659535 -0.08120059 -0.13382582 -0.00797245  0.16309115  0.03993024 -0.16900462 -0.07472556  0.06041012  0.13427452  0.16993930  0.09378264  0.22202227  0.01707758  0.15236342  0.09772191 -0.07525395  0.02663106 -0.01491336  0.06214353  0.17808219  0.12974888  0.12044511  0.00728781 -0.20644382 -0.02334366  0.09223273  0.07409976 -0.05884460 -0.11089832
  4228966  2886   -0.02302202  0.12015888 -0.03576897 -0.12485129  0.18828742  0.00975519  0.19007286  0.09729321 -0.10778815  0.00644715 -0.09501896  0.06591535 -0.02923634 -0.04215548  0.16102167 -0.16437709 -0.01792091  0.09530627 -0.13520817 -0.13144867  0.08233464 -0.09409663  0.11296320  0.12753273 -0.00216626 -0.08291144  0.04024686 -0.36815697  0.09525819  0.24928773 -0.08562904  0.21298686  0.00240977 -0.13134383 -0.00675104  0.08793103 -0.05864086  0.06149548  0.07273503  0.03509192  0.12990162  0.24324102  0.15893526  0.16177575  0.03191284  0.02023787 -0.21545820  0.10752287 -0.12009624  0.24916369  0.13473493  0.03681894 -0.18419573 -0.18544640  0.11178543  0.12677045  0.12611680  0.02435684  0.10407502  0.01992780  0.02219266 -0.03158359  0.03244866  0.00206349
  4233410  4444   -0.02304250  0.03634644 -0.15619155  0.07040678  0.18288933  0.15243268  0.07595730  0.13634466 -0.19928571  0.01109790 -0.01457622  0.15373761  0.13268461  0.08637478  0.05363144 -0.09366769 -0.09987197 -0.00619914  0.07825536  0.02762533  0.13135370  0.11504838  0.06107986  0.08057835 -0.00843042  0.07632968  0.09643178 -0.14679054 -0.16515657 -0.06985335  0.17276344  0.04671870 -0.04294568  0.00616798  0.12273347 -0.17839047  0.19982731 -0.16803208  0.14686231 -0.25050091  0.05454482 -0.06346783 -0.20265054 -0.08460850  0.10783279 -0.10681626  0.17176178 -0.07059337 -0.14957679  0.16291052 -0.24969427 -0.08079370 -0.09410062  0.02659448  0.04509327 -0.14178992  0.05679254  0.13607694 -0.14636873 -0.13646576  0.05811840  0.09474679 -0.30150976  0.01614385
  4236176  2766   -0.08324045  0.04258709  0.13830404 -0.02737839 -0.27606102  0.17933129 -0.02613258 -0.10088405  0.32743626 -0.10668927 -0.05373012 -0.12000063  0.19356436  0.09724658 -0.05634423 -0.02539369  0.11730877 -0.08677313  0.13301914 -0.10186458  0.08480477 -0.04647958  0.30705547 -0.09050009 -0.06392887  0.18787769 -0.04277251 -0.17145484 -0.15615193  0.00567438  0.07318529  0.07498356  0.03672071 -0.07563546 -0.09781307  0.29818603  0.05470101 -0.22700681  0.12890989  0.03891227  0.06472987 -0.12378422 -0.07425708 -0.01392543 -0.03249165 -0.22667347  0.10487842  0.18131732 -0.00729588  0.12390727 -0.05481720  0.05715371  0.08670166 -0.08398901  0.08180688  0.09009772  0.02865745  0.04704381  0.09742747 -0.01739207 -0.05394805 -0.06837848  0.08536882  0.14081109
  4240959  4783    0.01707358 -0.09284409  0.07204920 -0.18338536  0.03919362  0.03076249 -0.22252209 -0.10379560 -0.18218460  0.07989387  0.11786217 -0.14206776  0.06572033 -0.13317230 -0.11025722  0.00469695 -0.14437570  0.00619429 -0.06226057 -0.01521725  0.17524611 -0.17423517 -0.13718094  0.12434939 -0.18070305  0.18021619  0.07703910  0.02937972  0.04491036  0.04557718  0.04143408  0.21465973  0.03952090  0.08027932 -0.14335041 -0.15618362  0.03154856  0.06154530  0.27272808 -0.03977496  0.18520309 -0.02630902 -0.08789948  0.04738339  0.00567673  0.05940433  0.14807786  0.12027581  0.13038840 -0.08866601 -0.04205491  0.19105985 -0.16950074 -0.12422653 -0.07310060  0.05706484 -0.17488938 -0.03474492 -0.09431253  0.19038164 -0.26540075  0.16766140  0.08677285  0.14117483
  4246939  5980   -0.12381160 -0.16008895 -0.05794065 -0.00399860  0.02649809  0.19294794  0.13033095 -0.08256840  0.07157229  0.04531051  0.04919667 -0.12373229  0.09290704  0.08462617  0.07206167  0.18190300 -0.16215274  0.03625160  0.03232352 -0.26466273  0.14353781 -0.14585537  0.00813607  0.01030314 -0.11515900  0.04518178 -0.12922647  0.09797491  0.28064541  0.06580577 -0.17315283  0.05590649 -0.17836495 -0.13172695 -0.17048179  0.06340475  0.02327415  0.02945390 -0.14606476 -0.03475009  0.03100486  0.09164100 -0.12173880  0.15008043 -0.01539155 -0.01927921  0.05424147  0.16966388 -0.02047690 -0.19728348  0.06810935 -0.11204583 -0.00886213  0.11977743 -0.19283300 -0.30384063  0.18221040  0.10453535  0.04359142 -0.16859660  0.03649008  0.08404554 -0.18717057 -0.11321994
  4251508  4569   -0.00273720 -0.18551775  0.01959551 -0.02048610  0.07361916  0.00784495 -0.08702904 -0.04466204  0.09685060  0.25698292 -0.08448528  0.12549510 -0.24571247  0.15816926 -0.04367370 -0.09901899  0.03030784 -0.13158235 -0.13283958 -0.23322918  0.08530060 -0.03065167  0.01087442 -0.01113550 -0.10488106  0.12262704 -0.15156980 -0.10536421 -0.10796346 -0.09607513 -0.07122398  0.17483148 -0.04740357 -0.06581926  0.10353290  0.02730233 -0.13618231  0.03726316 -0.07350822 -0.13454480 -0.03886676 -0.14904568  0.02608698  0.06512051  0.04857702  0.32996830  0.11421176 -0.16352209  0.04145866 -0.14802802 -0.15204009  0.06866125  0.18300859 -0.16647395  0.17292057  0.08349469  0.00970224  0.08479209  0.09572310  0.11177291 -0.01555852 -0.25584922 -0.22394713 -0.05876999
  4253048  1540   -0.13613137 -0.08872245  0.16175910 -0.00358117 -0.04444938  0.16483907  0.15845282  0.04779164  0.03120191 -0.00888546  0.16276476 -0.08866250 -0.04911314 -0.01263286 -0.01230151 -0.13656374  0.09511308  0.23406451 -0.09082891 -0.20630237 -0.36613824 -0.11229153 -0.18828166 -0.12149889  0.12751767 -0.17729450 -0.06940937 -0.05005250 -0.03669993  0.06566929 -0.15618144  0.09987298  0.29636730  0.03146752 -0.07303161 -0.12854043  0.02029517  0.07939704 -0.05227110 -0.06181248  0.23782434 -0.02151866  0.05229711 -0.18775529  0.08510699 -0.25408897  0.17153419 -0.15034692  0.07190770  0.01884664 -0.14559301  0.00539799  0.08965772 -0.12175445  0.01118602 -0.02595765 -0.03831323  0.11819764  0.01401973 -0.06111487 -0.04664664  0.07902667 -0.02735133 -0.07608834
  4255035  1987   -0.17412950 -0.07912238 -0.02758592 -0.32018162  0.07565959  0.11353706  0.15534007 -0.02746367  0.10241914 -0.07368512 -0.15348255  0.32935713 -0.08011821 -0.04232695 -0.07912390 -0.17039071  0.03743879 -0.02316684  0.18995105 -0.14235908  0.02619582 -0.03407857  0.08861688  0.09967453 -0.03983178 -0.02305422 -0.15948141  0.14415083 -0.06336287 -0.10569609  0.01792854  0.13911806 -0.04318604  0.04606327 -0.01005856 -0.19707626 -0.01927638  0.06190988  0.02045661 -0.12440967 -0.07392252  0.07447623 -0.10789561 -0.01833898 -0.00927898 -0.16187930 -0.18696163 -0.02878860 -0.00873158 -0.04479809  0.17169664 -0.00033183  0.23694111  0.25155146 -0.01521031  0.23125493 -0.09362783 -0.21012362 -0.04209425 -0.03219188 -0.10039459  0.20231905  0.03576349  0.05717639
  4256796  1761   -0.15757158 -0.04830687 -0.02587601  0.16697431 -0.03671003 -0.10453858 -0.21933087 -0.10436591 -0.02882137 -0.01932334  0.08404487  0.15437927  0.07148326 -0.23178064  0.08047413 -0.04679954  0.00299324  0.14899895  0.02425649 -0.04086380  0.18377480  0.22396801 -0.06022040  0.08723901  0.03475154  0.07768551 -0.17596464 -0.08096567 -0.14880435 -0.23226018  0.01824444 -0.09593977  0.04448012 -0.37173239  0.06446950 -0.02114567 -0.18241990  0.15594447  0.02900181 -0.13742453  0.04670194  0.06325846  0.10749713 -0.02853283  0.02792944 -0.22663146  0.00531828  0.06745490 -0.01217071 -0.12067010  0.03263583 -0.02893621 -0.06071041 -0.23903755 -0.22571106 -0.04199161 -0.09941166 -0.08586102  0.23383403 -0.07034196  0.13072193  0.02666188  0.03027943  0.01684501
  4258868  2072   -0.19779226  0.00856840  0.01630290  0.15661458 -0.11465468  0.00111679 -0.17677517 -0.32591515 -0.12403321  0.01167227 -0.02360413 -0.11737291  0.03415574 -0.07047879  0.04164122 -0.08752952 -0.11258573  0.10019891 -0.08983108 -0.17890380 -0.02405729 -0.04186408  0.31140933 -0.03405264  0.08811801  0.03786723  0.09690113 -0.05016494 -0.08394167  0.07631218  0.07421041  0.08950375  0.06382951 -0.06258325  0.09176455 -0.12316917  0.16814351 -0.01312614  0.09079932 -0.04367349 -0.22016453 -0.00351351  0.20062328 -0.24536800 -0.07389530  0.10614327 -0.30538331 -0.06876690  0.11767105 -0.04567088  0.07132889  0.05676493  0.03605321  0.13414652 -0.06583906 -0.05495112  0.11780872  0.15344399 -0.19299940  0.03129447 -0.11450623  0.01201243 -0.02171040 -0.23485028
  4259652  784    -0.28350160  0.19876231  0.08551330  0.01089768  0.03456712  0.10068934 -0.12502392 -0.01696105 -0.14844193  0.04085125  0.13746607  0.00201564  0.05028207  0.15426963  0.01270599  0.10922763  0.01749545 -0.06454749  0.31302581  0.17514935 -0.01651608  0.08729599 -0.12070997 -0.05783431 -0.18498129  0.06973668 -0.08320121 -0.25789696  0.18816976  0.01825758  0.07171604 -0.04484585 -0.11799194  0.07794749  0.02626985  0.04540601 -0.07287067  0.19645535 -0.22231406 -0.14978471  0.14181245 -0.03719260  0.21992799 -0.00806313  0.00533678  0.01843524  0.00277259 -0.00539274 -0.19830743  0.03611922 -0.04930597  0.23921344  0.22997125  0.03164275  0.03270463  0.05730794  0.07405893  0.02433182 -0.15794891 -0.02855681 -0.10773573  0.04164067  0.14307526 -0.13051714
  4260223  571     0.18281515 -0.02288342 -0.05645247 -0.11299865 -0.01857140  0.13713538  0.00694377  0.01634956  0.13480452 -0.08604196  0.20122156  0.00043120  0.05481660 -0.06739278  0.12359406  0.20270240 -0.06723387  0.20336618 -0.12374303 -0.08379771 -0.17736155  0.04349325 -0.06768898  0.20680629  0.08181948  0.06997775  0.12749778 -0.14612788  0.01975554 -0.07234249  0.12498705 -0.15363173 -0.05779943 -0.03813101  0.04587867 -0.08372852  0.03793181  0.24148243  0.05035366 -0.22113940  0.04964086 -0.16812398 -0.21730877  0.02287220  0.02756192 -0.02312566 -0.12934154  0.17480923  0.09850723 -0.02418443  0.10218850 -0.01041889  0.11298600  0.06115263  0.05887871  0.14059789  0.16244165 -0.03667357 -0.11648892 -0.03598403 -0.08909877 -0.43741133  0.02164377  0.05123712
  4260475  252     0.01520107  0.02814958  0.14289248  0.22868644 -0.05210729  0.15721799  0.02891541 -0.09805858  0.04492536  0.10140185 -0.15909241 -0.11163696  0.22824316 -0.01715067 -0.01943572  0.07982061  0.12199437 -0.09956212 -0.16997450  0.00812771  0.04436699  0.02584257  0.01173210  0.11928089  0.05193260 -0.04392696 -0.00940658  0.07517636  0.37381068  0.06969601  0.04851824  0.00881528  0.02332533  0.05786202  0.06951272 -0.18918965  0.09802627  0.14601640  0.00475051 -0.23522083 -0.27447735  0.13056528  0.03457891  0.09085173 -0.00903076 -0.03524824  0.07099781  0.03306532  0.03347859  0.21372198 -0.03590554  0.08697231  0.10786424 -0.03264380  0.07859429  0.16779158 -0.37252945  0.04004566  0.16941470 -0.09881644  0.11910708 -0.01433362 -0.10872306  0.05644114
  4261875  1400    0.06414766 -0.00718625  0.22121853  0.01867457  0.06764733 -0.16903317  0.10636363 -0.05002324  0.12430256  0.07894817  0.03742752  0.23040077 -0.11693001  0.04767047  0.13756553  0.25340889  0.04467957 -0.04469754  0.07563164  0.00166289 -0.12821127 -0.09087625 -0.09007639 -0.23759101 -0.08257140  0.13622437  0.12020541 -0.09917943 -0.09297438  0.02278350 -0.03989433  0.12797272  0.11787708 -0.16454883 -0.14319401  0.05130872  0.29919016  0.13393648  0.10575143 -0.21570217 -0.23696039  0.06090849  0.04015336 -0.04842093 -0.24121013  0.05238704  0.13164494 -0.02444430 -0.10918693  0.10780933  0.08981961 -0.01727226 -0.11467181 -0.06752666 -0.06546586 -0.12925897 -0.00204727 -0.30960488 -0.07173891 -0.03702493 -0.04610897  0.03007209 -0.02431336 -0.00147909
  4267045  5170    0.13008274  0.08155971 -0.04023805  0.18189143 -0.00973370  0.41809591  0.11183773  0.09831051  0.03170966  0.13005492  0.05143129  0.06682251 -0.08427754 -0.15842362 -0.18389017 -0.10768203 -0.08073493  0.16471939  0.08155190  0.04421580 -0.20647625 -0.02043066  0.08114001  0.05273376 -0.05967243  0.16632595  0.08872744 -0.02296903  0.07364083 -0.10663942 -0.02588550  0.03108910 -0.08434913 -0.21780965 -0.12543280  0.01346800 -0.14402731 -0.14171879 -0.11401610  0.12505561 -0.08635018 -0.14796664  0.06286109 -0.02634805  0.03562161  0.23427806 -0.19328354 -0.00211231 -0.06843033  0.06631611 -0.07286342 -0.03816613 -0.04747046 -0.11129747 -0.05678159 -0.12380920 -0.29281683 -0.13888728 -0.07679186 -0.16484909 -0.16175658  0.04476564  0.06223144  0.05143016
  4273295  6250    0.04210355 -0.10905857  0.09354743 -0.02907735 -0.11497709 -0.00448807  0.21807426  0.11335141  0.02402854 -0.18772067  0.22854237  0.00274090 -0.01031522 -0.11740429 -0.18880973  0.07092158  0.03079484 -0.20402944 -0.05928764  0.08800036  0.05746788 -0.07905860  0.04614781 -0.02465328  0.15590322  0.02738220 -0.09490136 -0.16681299  0.18172878 -0.09964752 -0.04650084  0.08964973  0.04839535 -0.10684187  0.19463922 -0.19513291  0.09455278 -0.20955377  0.04863010  0.02765384  0.01086099 -0.11863586  0.20037095  0.06746952 -0.02036856 -0.05434518 -0.02335398  0.08292528 -0.27031579 -0.27569917  0.16240659  0.05845122  0.00657748 -0.08110983 -0.05663807  0.05185790 -0.05591980  0.04000921 -0.25165389  0.20788775  0.20351878 -0.02777491 -0.13798985 -0.00384280
